first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength,type,block
ketically,kehically,rsss,ket,,ic_al_ly,ketically,target,r,,2,t,h,kehically,1,9,pseudo,block3
neilnemt,neilnemt,rs,neil,,nemt,neilnemt,control,s,0.0,0,n,m,neilmemt,0,8,pseudo,block3
outfob,oetfob,pr,fob,out,,outfob,target,p,0.0,1,u,e,oetfob,1,6,pseudo,block3
reincot,reincet,ppr,cet,re_in,,reincet,target,r,,1,e,o,reincot,3,7,pseudo,block3
mofnomtla,mofnomtla,rss,mof,,nemt_la,mofnemtla,control,s,0.0,1,e,o,mofnomtla,2,9,pseudo,block3
clatance,clatence,rs,clat,,ance,clatance,target,s,0.0,0,a,e,clatence,1,8,pseudo,block3
girtalyy,girtally,rss,girt,,al_ly,girtally,target,s,1.0,0,l,y,girtalyy,3,8,pseudo,block3
nurtly,nurtmy,rs,nurt,,ly,nurtly,target,s,0.0,0,l,m,nurtmy,1,6,pseudo,block3
ergeneviyl,ergeneviyl,prss,gen,er,evi_yl,ergeneviyl,control,s,1.0,0,y,l,ergenevill,0,10,pseudo,block3
negious,negiout,rs,neg,,ious,negious,target,s,0.0,3,s,t,negiout,1,7,pseudo,block3
uncontalll,uncontally,prss,cont,un,al_ly,uncontally,target,s,1.0,1,y,l,uncontalll,3,10,pseudo,block3
repsimnoc,rapsimnoc,ppr,noc,rep_sim,,repsimnoc,control,p,0.0,1,e,a,rapsimnoc,1,9,pseudo,block3
abheamally,abkeamally,prss,keam,ab,al_ly,abkeamally,target,r,,0,k,h,abheamally,3,10,pseudo,block3
ditsoom,ditsoom,pr,soom,dis,,dissoom,target,p,0.0,2,s,t,ditsoom,2,7,pseudo,block3
nautsit,nautsit,rs,naut,,sit,nautsit,control,r,,1,a,o,noutsit,0,7,pseudo,block3
kelslinets,kelsliness,rss,kels,,li_ness,kelsliness,target,s,1.0,2,s,t,kelslinets,3,10,pseudo,block3
discet,discet,pr,cet,dis,,discet,target,r,,1,e,i,discit,0,6,pseudo,block3
redepon,redepon,ppr,con,re_de,,redecon,target,r,,0,c,p,redepon,2,7,pseudo,block3
colpsitci,colgsitci,rss,colg,,sit_ci,colgsitci,control,r,,3,g,p,colpsitci,3,9,pseudo,block3
drunically,drenically,rsss,drun,,ic_al_ly,drunically,target,r,,2,u,e,drenically,1,10,pseudo,block3
interfow,interfow,pr,fom,inter,,interfom,target,r,,2,m,w,interfow,2,8,pseudo,block3
nunautcela,nunautcela,prss,naut,nu,ci_la,nunautcila,control,s,0.0,1,i,e,nunautcela,2,10,pseudo,block3
cetically,ceticelly,rsss,cet,,ic_al_ly,cetically,target,s,1.0,0,a,e,ceticelly,1,9,pseudo,block3
reuvergloc,reuvergloc,ppr,gloc,re_over,,reovergloc,target,p,1.0,0,o,u,reuvergloc,2,10,pseudo,block3
samalistic,samalistic,rsss,fam,,al_ist_ic,famalistic,target,r,,0,f,s,samalistic,2,10,pseudo,block3
reetlasit,reetlasit,rss,reet,,la_sit,reetlasit,control,s,0.0,1,a,e,reetlesit,0,9,pseudo,block3
reet,reet,r,reet,,,reet,control,r,,0,r,n,neet,0,4,pseudo,block3
noc,noc,r,noc,,,noc,control,r,,1,o,a,nac,0,3,pseudo,block3
darfmeyt,darfmeyt,rs,darf,,ment,darfment,target,s,0.0,2,n,y,darfmeyt,2,8,pseudo,block3
nurd,rurd,r,nurd,,,nurd,control,r,,0,n,r,rurd,1,4,pseudo,block3
nutalcicon,nutalcison,prs,talc,nu,ison,nutalcison,control,s,0.0,1,s,c,nutalcicon,3,10,pseudo,block3
inteakical,inteakical,prss,teak,un,ic_al,unteakical,target,p,0.0,0,u,i,inteakical,2,10,pseudo,block3
orptrun,orptrun,pr,trun,orp,,orptrun,control,p,0.0,0,o,e,erptrun,0,7,pseudo,block3
clatissic,clatissic,rss,clat,,ist_ic,clatistic,target,s,0.0,2,t,s,clatissic,2,9,pseudo,block3
eridselk,eridselk,ppr,selk,er_ed,,eredselk,control,p,1.0,0,e,i,eridselk,2,8,pseudo,block3
iylienness,iylienness,prs,lien,in,ness,inlienness,target,p,0.0,1,n,y,iylienness,2,10,pseudo,block3
serg,serg,r,sarg,,,sarg,control,r,,1,a,e,serg,2,4,pseudo,block3
soomalihm,soomalihm,rss,soom,,al_ism,soomalism,target,s,1.0,1,s,h,soomalihm,2,9,pseudo,block3
unikoup,unikoup,pr,koop,uni,,unikoop,target,r,,2,o,u,unikoup,2,7,pseudo,block3
sidmaf,sidmaf,pr,maf,sid,,sidmaf,control,p,0.0,0,s,h,hidmaf,0,6,pseudo,block3
siwlazei,tiwlazei,rss,siw,,la_zei,siwlazei,control,r,,0,s,t,tiwlazei,1,8,pseudo,block3
loukelsa,loukelba,rs,louk,,elba,loukelba,control,s,0.0,2,b,s,loukelsa,3,8,pseudo,block3
yelien,yelien,pr,lien,re,,relien,target,p,0.0,0,r,y,yelien,2,6,pseudo,block3
talcilhens,talcilhens,rss,talc,,il_sens,talcilsens,control,s,1.0,0,s,h,talcilhens,2,10,pseudo,block3
cetocal,cetocal,rss,cet,,ic_al,cetical,target,s,0.0,0,i,o,cetocal,2,7,pseudo,block3
soomicallr,soomicallr,rsss,soom,,ic_al_ly,soomically,target,s,2.0,1,y,r,soomicallr,2,10,pseudo,block3
abdrunally,abtrunally,prss,drun,ab,al_ly,abdrunally,target,r,,0,d,t,abtrunally,1,10,pseudo,block3
keamable,keamable,rs,keam,,able,keamable,target,r,,1,e,o,koamable,0,8,pseudo,block3
nitrunyut,nitrunyut,prs,trun,ni,yit,nitrunyit,control,s,0.0,1,i,u,nitrunyut,2,9,pseudo,block3
disemkels,disemkelt,ppr,kels,dis_em,,disemkels,target,r,,3,s,t,disemkelt,1,9,pseudo,block3
teat,teat,r,keat,,,keat,control,r,,0,k,t,teat,2,4,pseudo,block3
nunucciwa,nunuccila,prss,nuc,nu,ci_la,nunuccila,control,s,1.0,0,l,w,nunucciwa,3,9,pseudo,block3
wisanf,wisant,rs,wis,,ant,wisant,target,s,0.0,2,t,f,wisanf,3,6,pseudo,block3
pelsfully,kelsfully,rss,kels,,ful_ly,kelsfully,target,r,,0,k,p,pelsfully,3,9,pseudo,block3
onketional,onketional,prss,ket,un,ion_al,unketional,target,p,0.0,0,u,o,onketional,2,10,pseudo,block3
nufradelba,nofradelba,prs,frad,nu,elba,nufradelba,control,p,0.0,1,u,o,nofradelba,1,10,pseudo,block3
rekeir,rekeir,pr,keir,re,,rekeir,target,p,0.0,1,e,a,rakeir,0,6,pseudo,block3
eropuwerk,eropuwerk,ppr,werk,er_otu,,erotuwerk,control,p,1.0,1,t,p,eropuwerk,2,9,pseudo,block3
dekiulate,dekiulate,prs,koul,de,ate,dekoulate,target,r,,1,o,i,dekiulate,2,9,pseudo,block3
erconc,erconc,pr,tonc,er,,ertonc,control,r,,0,t,c,erconc,2,6,pseudo,block3
ergenla,ergenla,prs,gen,er,la,ergenla,control,p,0.0,0,e,o,orgenla,0,7,pseudo,block3
undronally,undrunally,prss,drun,un,al_ly,undrunally,target,r,,2,u,o,undronally,3,10,pseudo,block3
sidmatla,sidmatla,prs,maf,sid,la,sidmafla,control,r,,2,f,t,sidmatla,2,8,pseudo,block3
inuwerk,inuwemk,pr,werk,inu,,inuwerk,control,r,,2,r,m,inuwemk,1,7,pseudo,block3
reoverneg,reovernes,ppr,neg,re_over,,reoverneg,target,r,,2,g,s,reovernes,1,9,pseudo,block3
premismur,premismer,ppr,mer,pre_mis,,premismer,target,r,,1,e,u,premismur,3,9,pseudo,block3
dixglocal,disglocal,prs,gloc,dis,al,disglocal,target,p,0.0,2,s,x,dixglocal,3,9,pseudo,block3
nurdci,nurdci,rs,nurd,,ci,nurdci,control,r,,2,r,m,numdci,0,6,pseudo,block3
regeefal,regeefal,prs,geef,re,al,regeefal,target,r,,3,f,h,regeehal,0,8,pseudo,block3
neilyl,neilyl,rs,neil,,yl,neilyl,control,r,,0,n,m,meilyl,0,6,pseudo,block3
repsidwerk,redsidwerk,ppr,werk,rep_sid,,repsidwerk,control,p,0.0,2,p,d,redsidwerk,1,10,pseudo,block3
banurdlayl,banurdyayl,prss,nurd,ba,la_yl,banurdlayl,control,s,0.0,0,l,y,banurdyayl,1,10,pseudo,block3
negate,negati,rs,neg,,ate,negate,target,s,0.0,2,e,i,negati,1,6,pseudo,block3
cont,cint,r,cont,,,cont,target,r,,1,o,i,cint,1,4,pseudo,block3
mootlayl,mooslayl,rss,moos,,la_yl,mooslayl,control,r,,3,s,t,mootlayl,3,8,pseudo,block3
teccila,teccila,rss,tec,,ci_la,teccila,control,r,,1,e,u,tuccila,0,7,pseudo,block3
geefically,geefically,rsss,geef,,ic_al_ly,geefically,target,s,1.0,1,l,m,geeficamly,0,10,pseudo,block3
grasically,grasecally,rsss,gras,,ic_al_ly,grasically,target,s,0.0,0,i,e,grasecally,1,10,pseudo,block3
dlunfully,dlunfully,rss,drun,,ful_ly,drunfully,target,r,,1,r,l,dlunfully,2,9,pseudo,block3
unkelsfuw,unkelsfuw,prs,kels,un,ful,unkelsful,target,s,0.0,2,l,w,unkelsfuw,2,9,pseudo,block3
talc,tamc,r,talc,,,talc,control,r,,2,l,m,tamc,1,4,pseudo,block3
daun,taun,r,taun,,,taun,target,r,,0,t,d,daun,3,4,pseudo,block3
mah,mah,r,maf,,,maf,control,r,,2,f,h,mah,2,3,pseudo,block3
memissoom,remissoom,ppr,soom,re_mis,,remissoom,target,p,0.0,0,r,m,memissoom,3,9,pseudo,block3
wis,wis,r,wis,,,wis,target,r,,1,i,a,was,0,3,pseudo,block3
unkoopasle,unkoopable,prs,koop,un,able,unkoopable,target,s,0.0,1,b,s,unkoopasle,3,10,pseudo,block3
ervenowerk,ervenowerk,ppr,werk,er_vero,,erverowerk,control,p,1.0,2,r,n,ervenowerk,2,10,pseudo,block3
nenoctaoni,ninoctaoni,prss,noc,ni,ta_oni,ninoctaoni,control,p,0.0,1,i,e,nenoctaoni,3,10,pseudo,block3
wautouisyl,wautouisyl,rss,naut,,ouis_yl,nautouisyl,control,r,,0,n,w,wautouisyl,2,10,pseudo,block3
riselkyl,riselkyl,prs,selk,ni,yl,niselkyl,control,p,0.0,0,n,r,riselkyl,2,8,pseudo,block3
erverokeat,irverokeat,ppr,keat,er_vero,,erverokeat,control,p,0.0,0,e,i,irverokeat,1,10,pseudo,block3
nutalccila,nutalccila,prss,talc,nu,ci_la,nutalccila,control,s,1.0,0,l,r,nutalccira,0,10,pseudo,block3
teglasitci,teglasitci,rsss,tec,,la_sit_ci,teclasitci,control,r,,2,c,g,teglasitci,2,10,pseudo,block3
kmew,kmew,r,krew,,,krew,target,r,,1,r,m,kmew,2,4,pseudo,block3
toncciliyl,tonccilayl,rsss,tonc,,ci_la_yl,tonccilayl,control,s,1.0,1,a,i,toncciliyl,3,10,pseudo,block3
gloc,gloc,r,gloc,,,gloc,target,r,,2,o,a,glac,0,4,pseudo,block3
naconila,naconila,rss,nuc,,oni_la,nuconila,control,r,,1,u,a,naconila,2,8,pseudo,block3
lienness,liennoss,rs,lien,,ness,lienness,target,s,0.0,1,e,o,liennoss,1,8,pseudo,block3
inumofrl,inumofrl,prs,mof,inu,yl,inumofyl,control,s,0.0,0,y,r,inumofrl,2,8,pseudo,block3
nauhtan,nauhtan,rs,naut,,tan,nauttan,control,r,,3,t,h,nauhtan,2,7,pseudo,block3
cetic,cetoc,rs,cet,,ic,cetic,target,s,0.0,0,i,o,cetoc,1,5,pseudo,block3
taunically,taunicallr,rsss,taun,,ic_al_ly,taunically,target,s,2.0,1,y,r,taunicallr,1,10,pseudo,block3
nimeapeta,nimeaketa,prs,meak,ni,eta,nimeaketa,control,r,,3,k,p,nimeapeta,3,9,pseudo,block3
gengilayl,gengilayl,rsss,gen,,ci_la_yl,gencilayl,control,s,0.0,0,c,g,gengilayl,2,9,pseudo,block3
nurtically,nurtically,rsss,nurt,,ic_al_ly,nurtically,target,r,,2,r,w,nuwtically,0,10,pseudo,block3
keamically,keamically,rsss,keam,,ic_al_ly,keamically,target,r,,3,m,y,keayically,0,10,pseudo,block3
deboopize,deboopize,prs,koop,de,ize,dekoopize,target,r,,0,k,b,deboopize,2,9,pseudo,block3
talcsens,talcsens,rs,talc,,sens,talcsens,control,r,,1,a,i,tilcsens,0,8,pseudo,block3
denurtate,denurtate,prs,nurt,de,ate,denurtate,target,r,,2,r,l,denultate,0,9,pseudo,block3
nemof,nemos,pr,mof,ne,,nemof,control,r,,2,f,s,nemos,1,5,pseudo,block3
ridistaun,ridistaun,ppr,taun,re_dis,,redistaun,target,p,0.0,1,e,i,ridistaun,2,9,pseudo,block3
wisist,wisest,rs,wis,,ist,wisist,target,s,0.0,0,i,e,wisest,1,6,pseudo,block3
centional,centional,rss,cont,,ion_al,contional,target,r,,1,o,e,centional,2,9,pseudo,block3
loukcilayl,loukcilaym,rsss,louk,,ci_la_yl,loukcilayl,control,s,2.0,1,l,m,loukcilaym,1,10,pseudo,block3
abkeimally,abkeimally,prss,keir,ab,al_ly,abkeirally,target,r,,3,r,m,abkeimally,2,10,pseudo,block3
fet,fet,r,cet,,,cet,target,r,,0,c,f,fet,2,3,pseudo,block3
elmoos,ermoos,pr,moos,er,,ermoos,control,p,0.0,1,r,l,elmoos,3,6,pseudo,block3
trigcilayl,trigcilayl,rsss,trig,,ci_la_yl,trigcilayl,control,s,2.0,0,y,w,trigcilawl,0,10,pseudo,block3
batriglayl,batreglayl,prss,trig,ba,la_yl,batriglayl,control,r,,2,i,e,batreglayl,1,10,pseudo,block3
reconively,reconively,prss,con,re,ive_ly,reconively,target,r,,1,o,e,recenively,0,10,pseudo,block3
streygth,strength,r,strength,,,strength,control,r,,4,n,y,streygth,3,8,real,block4
elact,elact,pr,act,en,,enact,target,p,0.0,1,n,l,elact,2,5,real,block4
removal,removal,prs,mov,re,al,removal,target,p,0.0,1,e,u,rumoval,0,7,real,block4
srogramme,programme,r,programme,,,programme,control,r,,0,p,s,srogramme,3,9,real,block4
tolerance,tolarance,rs,toler,,ance,tolerance,target,r,,3,e,a,tolarance,1,9,real,block4
depopulate,depotulate,prs,popul,de,ate,depopulate,target,r,,2,p,t,depotulate,1,10,real,block4
vengefully,vengifully,rss,venge,,ful_ly,vengefully,target,r,,4,e,i,vengifully,1,10,real,block4
reshaurant,reshaurant,r,restaurant,,,restaurant,control,r,,3,t,h,reshaurant,2,10,real,block4
palandrome,palandrome,r,palindrome,,,palindrome,control,r,,3,i,a,palandrome,2,10,real,block4
cancel,cansel,r,cancel,,,cancel,control,r,,3,c,s,cansel,1,6,real,block4
trustful,trustful,rs,trust,,ful,trustful,target,r,,2,u,e,trestful,0,8,real,block4
inmoral,inmoral,pr,moral,im,,immoral,target,p,0.0,1,m,n,inmoral,2,7,real,block4
contwast,contwast,r,contrast,,,contrast,control,r,,4,r,w,contwast,2,8,real,block4
colocaust,colocaust,r,holocaust,,,holocaust,control,r,,0,h,c,colocaust,2,9,real,block4
lamer,mamer,rs,lam,,er,lamer,target,r,,0,l,m,mamer,1,5,real,block4
compwete,complete,r,complete,,,complete,control,r,,4,l,w,compwete,3,8,real,block4
eucalyptus,eutalyptus,r,eucalyptus,,,eucalyptus,control,r,,2,c,t,eutalyptus,1,10,real,block4
tambourine,tambourine,r,tambourine,,,tambourine,control,r,,9,e,i,tambourini,0,10,real,block4
odder,ofder,rs,odd,,er,odder,target,r,,1,d,f,ofder,1,5,real,block4
attempt,attempt,r,attempt,,,attempt,control,r,,3,e,o,attompt,0,7,real,block4
uricycle,uricycle,pr,cycle,uni,,unicycle,target,p,0.0,1,n,r,uricycle,2,8,real,block4
progrom,program,r,program,,,program,control,r,,5,a,o,progrom,3,7,real,block4
concrete,concrete,r,concrete,,,concrete,control,r,,3,c,s,consrete,0,8,real,block4
natire,natire,r,nature,,,nature,control,r,,3,u,i,natire,2,6,real,block4
defient,defient,rs,defi,,ant,defiant,target,s,0.0,0,a,e,defient,2,7,real,block4
mamijuana,marijuana,r,marijuana,,,marijuana,control,r,,2,r,m,mamijuana,3,9,real,block4
misreport,misreport,ppr,port,mis_re,,misreport,target,p,1.0,0,r,n,misneport,0,9,real,block4
disposel,disposal,prs,pos,dis,al,disposal,target,s,0.0,0,a,e,disposel,3,8,real,block4
understand,understald,r,understand,,,understand,control,r,,8,n,l,understald,1,10,real,block4
remain,reyain,r,remain,,,remain,control,r,,2,m,y,reyain,1,6,real,block4
silhouatte,silhouatte,r,silhouette,,,silhouette,control,r,,6,e,a,silhouatte,2,10,real,block4
protocol,protocor,r,protocol,,,protocol,control,r,,7,l,r,protocor,1,8,real,block4
disappear,disappeal,pr,appear,dis,,disappear,target,r,,5,r,l,disappeal,1,9,real,block4
chameleor,chameleon,r,chameleon,,,chameleon,control,r,,8,n,r,chameleor,3,9,real,block4
acbomplice,acbomplice,r,accomplice,,,accomplice,control,r,,2,c,b,acbomplice,2,10,real,block4
egoistic,egoistic,rss,ego,,ist_ic,egoistic,target,s,0.0,1,s,h,egoihtic,0,8,real,block4
athieve,achieve,r,achieve,,,achieve,control,r,,1,c,t,athieve,3,7,real,block4
oralry,orally,rs,oral,,ly,orally,target,s,0.0,0,l,r,oralry,3,6,real,block4
ovemcook,ovemcook,pr,cook,over,,overcook,target,p,0.0,3,r,m,ovemcook,2,8,real,block4
against,egainst,r,against,,,against,control,r,,0,a,e,egainst,1,7,real,block4
fouwthly,fouwthly,rss,four,,th_ly,fourthly,target,r,,3,r,w,fouwthly,2,8,real,block4
eator,eator,rs,eat,,er,eater,target,s,0.0,0,e,o,eator,2,5,real,block4
shampoo,shampoi,r,shampoo,,,shampoo,control,r,,6,o,i,shampoi,1,7,real,block4
neighbiur,neighbiur,r,neighbour,,,neighbour,control,r,,6,o,i,neighbiur,2,9,real,block4
premistake,premistake,ppr,take,pre_mis,,premistake,target,p,1.0,1,i,e,premestake,0,10,real,block4
impossitle,impossible,pr,possible,im,,impossible,target,r,,5,b,t,impossitle,3,10,real,block4
convince,convirce,r,convince,,,convince,control,r,,5,n,r,convirce,1,8,real,block4
straggle,straggle,r,struggle,,,struggle,control,r,,3,u,a,straggle,2,8,real,block4
illegel,illegel,pr,legal,il,,illegal,target,r,,3,a,e,illegel,2,7,real,block4
determine,determone,r,determine,,,determine,control,r,,6,i,o,determone,1,9,real,block4
crustacean,crustacean,r,crustacean,,,crustacean,control,r,,3,s,p,cruptacean,0,10,real,block4
normality,normality,rss,norm,,al_ity,normality,target,s,0.0,0,a,i,normility,0,9,real,block4
reoutsmart,reoutsmawt,ppr,smart,re_out,,reoutsmart,target,r,,3,r,w,reoutsmawt,1,10,real,block4
reimburse,reimburse,ppr,burse,re_im,,reimburse,target,p,0.0,1,e,i,riimburse,0,9,real,block4
caricatare,caricature,r,caricature,,,caricature,control,r,,7,u,a,caricatare,3,10,real,block4
dollar,dollar,r,dollar,,,dollar,control,r,,1,o,a,dallar,0,6,real,block4
calendar,palendar,r,calendar,,,calendar,control,r,,0,c,p,palendar,1,8,real,block4
coypare,compare,r,compare,,,compare,control,r,,2,m,y,coypare,3,7,real,block4
guillotine,guallotine,r,guillotine,,,guillotine,control,r,,2,i,a,guallotine,1,10,real,block4
protect,protoct,r,protect,,,protect,control,r,,4,e,o,protoct,1,7,real,block4
pronource,pronounce,r,pronounce,,,pronounce,control,r,,6,n,r,pronource,3,9,real,block4
disembarb,disembarb,ppr,bark,dis_em,,disembark,target,r,,3,k,b,disembarb,2,9,real,block4
rhinocoros,rhinoceros,r,rhinoceros,,,rhinoceros,control,r,,6,e,o,rhinocoros,3,10,real,block4
solvable,solvable,rs,solv,,able,solvable,target,r,,2,l,r,sorvable,0,8,real,block4
umarm,unarm,pr,arm,un,,unarm,target,p,0.0,1,n,m,umarm,3,5,real,block4
persuade,perduade,r,persuade,,,persuade,control,r,,3,s,d,perduade,1,8,real,block4
catalogue,cadalogue,r,catalogue,,,catalogue,control,r,,2,t,d,cadalogue,1,9,real,block4
softry,softly,rs,soft,,ly,softly,target,s,0.0,0,l,r,softry,3,6,real,block4
preperty,preperty,r,property,,,property,control,r,,2,o,e,preperty,2,8,real,block4
renewal,renewam,prs,new,re,al,renewal,target,s,0.0,1,l,m,renewam,1,7,real,block4
avalancde,avalanche,r,avalanche,,,avalanche,control,r,,7,h,d,avalancde,3,9,real,block4
repertoire,jepertoire,r,repertoire,,,repertoire,control,r,,0,r,j,jepertoire,1,10,real,block4
colleague,celleague,r,colleague,,,colleague,control,r,,1,o,e,celleague,1,9,real,block4
discipline,disciplina,r,discipline,,,discipline,control,r,,9,e,a,disciplina,1,10,real,block4
cartrodge,cartridge,r,cartridge,,,cartridge,control,r,,5,i,o,cartrodge,3,9,real,block4
ripay,ripay,pr,pay,re,,repay,target,p,0.0,1,e,i,ripay,2,5,real,block4
nishfully,wishfully,rss,wish,,ful_ly,wishfully,target,r,,0,w,n,nishfully,3,9,real,block4
rerun,rerum,pr,run,re,,rerun,target,r,,2,n,m,rerum,1,5,real,block4
wringfully,wrongfully,rss,wrong,,ful_ly,wrongfully,target,r,,2,o,i,wringfully,3,10,real,block4
account,accoont,r,account,,,account,control,r,,4,u,o,accoont,1,7,real,block4
ciuncil,council,r,council,,,council,control,r,,1,o,i,ciuncil,3,7,real,block4
disber,disber,pr,bar,dis,,disbar,target,r,,1,a,e,disber,2,6,real,block4
pedestrian,pedestrian,r,pedestrian,,,pedestrian,control,r,,9,n,m,pedestriam,0,10,real,block4
onalogue,onalogue,r,analogue,,,analogue,control,r,,0,a,o,onalogue,2,8,real,block4
matquerade,masquerade,r,masquerade,,,masquerade,control,r,,2,s,t,matquerade,3,10,real,block4
boomerang,boomerang,r,boomerang,,,boomerang,control,r,,8,g,p,boomeranp,0,9,real,block4
soulevard,soulevard,r,boulevard,,,boulevard,control,r,,0,b,s,soulevard,2,9,real,block4
commune,commune,r,commune,,,commune,control,r,,0,c,h,hommune,0,7,real,block4
disruption,disruftion,prs,rupt,dis,ion,disruption,target,r,,2,p,f,disruftion,1,10,real,block4
empolite,impolite,pr,polite,im,,impolite,target,p,0.0,0,i,e,empolite,3,8,real,block4
enjoyment,enjomment,prs,joy,en,ment,enjoyment,target,r,,2,y,m,enjomment,1,9,real,block4
undasclose,undasclose,ppr,close,un_dis,,undisclose,target,p,1.0,1,i,a,undasclose,2,10,real,block4
remiptake,remistake,ppr,take,re_mis,,remistake,target,p,1.0,2,s,p,remiptake,3,9,real,block4
tenthly,tenthly,rss,ten,,th_ly,tenthly,target,s,1.0,0,l,m,tenthmy,0,7,real,block4
nahuralize,nahuralize,rss,natur,,al_ize,naturalize,target,r,,2,t,h,nahuralize,2,10,real,block4
iconoc,iconic,rs,icon,,ic,iconic,target,s,0.0,0,i,o,iconoc,3,6,real,block4
disembody,dasembody,ppr,body,dis_em,,disembody,target,p,0.0,1,i,a,dasembody,1,9,real,block4
formality,formanity,rss,form,,al_ity,formality,target,s,0.0,1,l,n,formanity,1,9,real,block4
reinstata,reinstata,ppr,state,re_in,,reinstate,target,r,,4,e,a,reinstata,2,9,real,block4
platform,platform,r,platform,,,platform,control,r,,2,a,o,plotform,0,8,real,block4
acsor,acsor,rs,act,,or,actor,target,r,,2,t,s,acsor,2,5,real,block4
reemport,reimport,ppr,port,re_im,,reimport,target,p,1.0,0,i,e,reemport,3,8,real,block4
undisguise,undisguiso,ppr,guise,un_dis,,undisguise,target,r,,4,e,o,undisguiso,1,10,real,block4
cemouflage,camouflage,r,camouflage,,,camouflage,control,r,,1,a,e,cemouflage,3,10,real,block4
unhappier,unhappier,prs,happ,un,ier,unhappier,target,r,,2,p,c,unhacpier,0,9,real,block4
rottenly,rottenly,rss,rott,,en_ly,rottenly,target,r,,3,t,h,rothenly,0,8,real,block4
intillect,intillect,r,intellect,,,intellect,control,r,,3,e,i,intillect,2,9,real,block4
unlikely,unmikely,prs,like,un,ly,unlikely,target,r,,0,l,m,unmikely,1,8,real,block4
unshaven,unshaven,prs,shav,un,en,unshaven,target,p,0.0,0,u,e,enshaven,0,8,real,block4
cimpaign,cimpaign,r,campaign,,,campaign,control,r,,1,a,i,cimpaign,2,8,real,block4
hopeless,hopelesd,rs,hope,,less,hopeless,target,s,0.0,3,s,d,hopelesd,1,8,real,block4
parasite,parasite,r,parasite,,,parasite,control,r,,7,e,o,parasito,0,8,real,block4
claim,claim,r,claim,,,claim,control,r,,1,l,w,cwaim,0,5,real,block4
ingredoent,ingredoent,r,ingredient,,,ingredient,control,r,,6,i,o,ingredoent,2,10,real,block4
uninform,uninform,ppr,form,un_in,,uninform,target,r,,1,o,e,uninferm,0,8,real,block4
remisalign,remisalign,ppr,align,re_mis,,remisalign,target,r,,1,l,m,remisamign,0,10,real,block4
dtimulus,stimulus,r,stimulus,,,stimulus,control,r,,0,s,d,dtimulus,3,8,real,block4
aleenate,alienate,rs,alien,,ate,alienate,target,r,,2,i,e,aleenate,3,8,real,block4
syndrume,syndrume,r,syndrome,,,syndrome,control,r,,5,o,u,syndrume,2,8,real,block4
inhaye,inhale,pr,hale,in,,inhale,target,r,,2,l,y,inhaye,3,6,real,block4
